token_address,chain,token_name,total_holders,total_supply,total_circulating_supply,howmany_holders_exceeding_5_percent,total_top_10_balance,top10_percentage_of_total_supply,top10_percentage_of_circulating_supply,top_10_less_than_70_percent_of_total,top_10_less_than_70_percent_of_circulating
0x44bfFf3820511232a99DF9c408DbAD2654187C82,bsc,TenUp Token,72,1000000000000,1000000000000,1,990436286020,99.043628602,99.043628602,False,False
0x44D4c7Ef69B2CBfcD46f9A0233ebE3ba62ec1f50,bsc,ZUZU,38,20971520000000000000000000,20971519999999999961577584,6,19431572816645724366176256,92.6569596130644,92.6569596130644,False,False
0x44fde41B1e5fc08740E1Ed1152c41Ae8EaF4F555,bsc,Nersolen,91,11000000000000000000000000,10999999999999999909880741,3,10316451022319220026245120,93.78591838472018,93.78591838472018,False,False
0x45166b1567bcF6d2ad407f30Df6c30EF32a80799,bsc,BITCAMP,47,10000000000000000000000000,9999999999999999829844288,5,8486302670943605032484864,84.86302670943606,84.86302670943606,False,False
0x457e7116A6f7b5224C75349b0942c7C6091Af006,bsc,Vulcan X,20,1000000000000000000000000000000000,999999999999999995259989742164614,4,966380820792987571244339744997376,96.63808207929875,96.63808207929875,False,False
0x45B2c7E64591F5dd54E7f9D751fDc3eF1281eb14,bsc,AtlantisCoin,190,1000000000000000000000000000000000,523719608290971772040823959486010,1,42539355436843425857584049946624,4.253935543684342,8.122543965015936,True,True
0x45c28658B79b61C7D2686bdBD8e6854492d7BAd0,bsc,Molndalx,189,10000000000000000000000000,10000000000000000190920659,3,8901061270230086979682304,89.01061270230088,89.01061270230088,False,False
0x45Ca162526dc97F4801AfD8c64Fa5465D3ff20A3,bsc,SVAR COIN,34,10000000000000000000000000,10000000000000000148046647,3,9983835682596809096036352,99.83835682596809,99.83835682596809,False,False
0x45CF8D7A59162bE0a57247f972b7d004D47A38A4,bsc,Free Palestine,10,1854,1855,1,1856,100.10787486515642,100.05390835579516,False,False
0x45D4024e64732148a2B05DD392cb3077D9E11a4E,bsc,Argon,7,1000000000000000,1000000000000000,1,1000000000000000,100.0,100.0,False,False
0x45F624C8aE14eed9A6D0e0909036Bd59c8cB528c,bsc,SafeKitty,200,1000000000000000000000000,689868932422227197087760,2,367202152417789072637952,36.72021524177891,53.227814032513464,True,True
0x464ACc420607d818f271875552868dDF8095CAfE,bsc,Meong Token,200,1000000000000000000000000,680408440438158043472896,5,326917193358284288950272,32.69171933582843,48.047198407439154,True,True
0x4668818C011CBfb7C4dDbE4587c8865Ed23667d1,bsc,DiamondSwap,26,1000000000000000000,1000000000000000000,1,999696779991904208,99.96967799919042,99.96967799919042,False,False
0x466A18Ab41733bA7ca93638Cf8ca593b2Ae5C712,bsc,GRAPHIT STAR,45,100000000000000,100000000000000,1,94405542169661,94.405542169661,94.405542169661,False,False
0x46A37E2Dfba88fC39498C6032e25a94040c9ea62,bsc,LEMON,37,1000000000000000000,1000000000000000024,1,968066842091358459,96.80668420913584,96.80668420913584,False,False
0x46b65b743Fa6d058Eb715199297b74D977C5138b,bsc,ULTRABONERV2,133,1000000000000000000000000,969894782031654316585165,2,930342800077293156771363,93.03428000772932,95.92203374148369,False,False
0x46C69Bb8F9fEa4B96e382B5EA35D5754fA24d7A5,bsc,Kite,125,1000000000000000000000000,980499053669857240315934,2,960712101642479235748434,96.07121016424792,97.9819509306696,False,False
0x46F6E16197b46D0c7c6A607C824A5C1A07E9FA89,bsc,Demax,116,3000000000000000000000000,2999999999999999978863616,2,2679281537219489244905472,89.30938457398298,89.30938457398298,False,False
0x470fe3e59b6A43fe20484aAE530E52cd242A62Ba,bsc,Bean Cash,2,1000000000000000,1000000000000001,1,1000000000000003,100.00000000000031,100.0000000000002,False,False
0x472155AF338a1195e8dde7BcA39Ad2d3226ee619,bsc,Cap Finance,17,1000000000000000000000000000000000,1000000000000000003855416047960064,4,975692834670316486754267241119744,97.56928346703165,97.56928346703165,False,False
0x4782251bc83d932777a7f3B5286eF2F98d9dF0d3,eth,World,200,1000000000010000000000,994212208966998911056,1,795541970191780040704,79.55419701838247,80.0173205495394,False,False
0x478B4d87dF77f5A7927Fd977c4a9De09a9A37DCC,bsc,Dominate Secure,49,100000000000000000000000,99048853030251410522782,4,97939150451038802219017,97.9391504510388,98.87964116164608,False,False
0x484cC3eb4e6C963addE0A75C5a9025E8CbFc0e5b,bsc,Bingo Doge,200,1000000000000000000000,966998601532175441520,2,859383213984706247168,85.93832139847063,88.87119512096953,False,False
0x4851B11B82c8c96823Ccca49Bf8890f9c3C962f7,bsc,SWERVE,2,1000000000000000,1000000000012074,1,1000000000024149,100.0000000024149,100.0000000012075,False,False
0x48722DB5082E9943C545EbaCaff7C6282911d154,bsc,DIGG,54,1000000000000,1000000000000,1,992525466201,99.2525466201,99.2525466201,False,False
0x488042a0a2941D7Ae5d748Ef1718A5463b83d017,bsc,DynamiteBOOM,200,1000000000000000000000000,597488688841979729360768,2,177151685001657503580160,17.715168500165753,29.64937886020961,True,True
0x48805df79415C16d726dC963646c956c8A420b8e,bsc,DOLLARMOON,34,200000000000000000000000000,199999999999999997300602112,5,170545779839792828406300672,85.27288991989641,85.27288991989641,False,False
0x48A593ffBB06471415D70B66848a82e65cf61D9F,bsc,Devia8,200,1000000000000000000000000000,968404043129641086115381248,2,877060097690312732298969088,87.70600976903127,90.56757909187084,False,False
0x48e8892e167d35F6B15Fe5489f5F4cB3a0002cdf,bsc,InfinityGrage,69,100000000000000000000,100000000000000000000,1,99999992276977657724,99.99999227697765,99.99999227697765,False,False
0x48EE0cC862143772feaBaF9b4757C36735d1052e,bsc,AtomPad,200,20000000000000000000000000,19843239540735411250921472,3,17388393802100385668661248,86.94196901050194,87.62880560104327,False,False
0x490466BB574C90222FE2d7Cd14D573ED09728E18,bsc,RocketMoon,5,10000000000000000000000000000000,9999999999999999779313842913280,1,9999999999999999558627685826560,100.0,100.0,False,False
0x49079dcA24537d269bac9E0d4e7F8334fC380dFA,bsc,Cryptocean,17,100000000000000000000,100000000000000000000,1,99999996474958548922,99.99999647495855,99.99999647495855,False,False
0x49136A084C9fB91e44AAFa89a9A312f57828CF1F,bsc,Avatly,2,1000000000000000,1000000000000002,1,1000000000000004,100.0000000000004,100.0000000000002,False,False
0x492b16fB0D11f34fb0dEe749efa0753804Cfc915,bsc,ROCKETDOGE,200,1000000000000000000000000000000000,519923658577079980626736654057472,0,35069138226812309558635926650880,3.506913822681231,6.745055288076148,True,True
0x492C39aF54e504fC80aFc9c8eEAB6496Df851CFD,bsc,LOCOMOTIVE,25,500000000000000000000000000,500000000000000002541866232,5,495651340842534971100889088,99.130268168507,99.130268168507,False,False
0x4985Ff3564f8fa94Fa3462b5DFA590a2644D0646,bsc,Lunar Beacon,40,1000000000000000000000000000,1000000000000000000000000000,1,999997063254644183347454969,99.99970632546442,99.99970632546442,False,False
0x498f69c3A5dEa665393D811651Bf75ee9439EA6A,bsc,BearPrint,14,1000000000000000000000,999965111878051686337,1,999919414512636492080,99.99194145126364,99.9954301040234,False,False
0x49B708b15Dd277e4a39deA369c12e39CF67469cf,bsc,BOONTK,9,1000000000000000000,992044740643782015,2,984089481287564031,98.4089481287564,99.19809469973548,False,False
0x49C882D39ECF8E6A2dA55a0c679620f2a0103E18,bsc,RFOX Token,32,1000000000000,1000000000000,1,993249781056,99.32497810560001,99.32497810560001,False,False
0x49C8E9727806917B2CBaBe8B8cE778bd5beC91c9,bsc,ShibaFlokiPuppy,111,100000000000000000000000,51153075687578664718679,0,2039250225655613652992,2.0392502256556138,3.9865642451501664,True,True
0x49dB551fa3d8DE954b8611bA8844500862F05A68,bsc,GAGARIN,99,1000000000000000000000000,931851272819895536019554,2,859626704340585946996531,85.9626704340586,92.249345943291,False,False
0x49eD84B0852FD42B5c6ddD815aA49B43f643aACc,bsc,Innov,30,1000000000000000,1000000000000000,1,998118846145172,99.8118846145172,99.8118846145172,False,False
0x4a3d2EB3B6F2959e598c6d9A86Df676Fdc593d37,bsc,Little Doge,77,1000000000000000000000000,951472681938462600949938,2,880841879490890564832892,88.08418794908906,92.57668624771507,False,False
0x4A46E9569CB328e6c5d7423008dc59487A0E0473,bsc,Space Doge,28,1000000000000000000000000,876730948025336725015255,3,749512293753036618858496,74.95122937530367,85.48943041661356,False,False
0x4a71B4dDfaaE667dCfDb5EF4651568A4899D4742,eth,SpookyWookyHarryInu,50,1000000000000000000,1000000000000000005,2,941757409258657577,94.17574092586575,94.17574092586575,False,False
0x4A909cd0939b1c5055A7903408ddcE591C85460F,bsc,CellToken,15,1000000000000000000000000,545806115945888164940829,1,91591087018891238400000,9.159108701889124,16.78088323729441,True,True
0x4Ad65c412Fa1531CcA22CBe956E2Ea871eC8D80b,bsc,Token Mine Systems,2,1000000000000000,1000000000000002,1,1000000000000004,100.0000000000004,100.0000000000002,False,False
0x4AeF09c9bd4f6EDbe87C5f944fD54Ff831f8261e,bsc,Elon Fan,11,1000000000000000000000000000000000,999999999999999982604055306305536,3,999857444470943952319782976487424,99.98574444709439,99.98574444709439,False,False
0x4B1CAEDA64e88f44Bd02764a21a10b975F87668F,bsc,AxieZilla,70,1000000000000000000000,987843343051250430949,1,963080161538066105856,96.3080161538066,97.49320763384446,False,False
0x4b3430988f5d3B72ad30274Ca8b68B1C9e8133B2,bsc,IL CAPO OF CRYPTO,42,350000000000000000000000000,349999999999999999684804608,8,287513051390519106978447360,82.1465861115769,82.1465861115769,False,False
0x4b3829a08DbECbB31c3907b76931700AaF1E2F58,bsc,Soviet Token,200,100000000000000000,95268518092198797,1,78215067640310471,78.21506764031048,82.09959513027759,False,False
0x4B48821B9Bf2621e4cD4c3255083f04083c3B37e,bsc,ElonMoney,200,1000000000000000000000000000000000,863678053131495021435481237749760,1,688362701553452446744771169353728,68.83627015534525,79.70130757145095,True,False
0x4B7dfe0cE8BC3129f2ef37DB7fd0558b039D1799,bsc,Nvidia MineCoin G,57,1000000000000000000000000000000000,542970341501444792200747895624032,1,82426599907582206986497399193600,8.24265999075822,15.180681817657415,True,True
0x4bA7eD76cF91eE54B9fce7dBD245e48EAB82734b,bsc,SluttyCake,37,1000000000000000000000000,524961407594811082189985,1,49922810938358889227412,4.992281093835889,9.509805904987891,True,True
0x4BC15EC743D4Eb902198B19B3A5C6c9F5c1C2beB,bsc,INTOverse,28,1000000000000000000000000000,999999999999999996711665664,5,860984658616445876398194688,86.09846586164458,86.09846586164458,False,False
0x4bcC345BAc92dAA93d2C26d8Ab827A112203F9a4,bsc,NaturalSystem,25,1000000000000000000000000000000000,999999999999999998723995281129472,5,915071375667160213340364589760512,91.50713756671603,91.50713756671603,False,False
0x4bfDBc1678Bc22c0ec5D55ac9120aB695cfAdd0B,bsc,Nebula Finance,104,10000000000000000000000000,10000000000000000074415104,3,8434330165082322341199872,84.34330165082322,84.34330165082322,False,False
0x4C099AA154b487C310b873DA211D96b5683c24D4,bsc,Pop Social,35,1000000000000000000000000,999999999999999998093824,5,861920985416893420535808,86.19209854168935,86.19209854168935,False,False
0x4c1626AeF60ACab185CE5E2aA35EF7F8a9711bcc,bsc,"2k mcap.whale proof $$$.5bnb$$$ max, t.me/faketits",30,10000000000000000,7716621979064845,3,5312262093174709,53.122620931747086,68.84180808113769,True,True
0x4C1a7F1fd55cb1269200BaB9134585b2E211Bd78,bsc,TERA GOLD,23,1500000000000000000000000,1500000000000000011473406,8,1450730686243977352445952,96.71537908293182,96.71537908293182,False,False
0x4C35755a31eC97847c30b33eD118bDE3F1162496,bsc,DonyLirck,23,1000000000000000000000000000,1000000000000000000000000000,1,999996141368105480217095094,99.99961413681055,99.99961413681055,False,False
0x4Cb9444AF28f3276F51fF3822fE2492eb4F1D22B,bsc,IDEX,19,1000000000000000,1000000000000000,2,999053500192539,99.9053500192539,99.9053500192539,False,False
0x4CC3c88daC183f7a1d082f895BdFaF2284253394,bsc,Baby Meta,200,1000000000000000000000000,733387330144583114139648,1,432193423319846896271360,43.21934233198469,58.93112759865138,True,True
0x4CF673fE92Bc6107837cf88f334cce3f73f33d79,bsc,MQLY,63,7000000000000000000000000,7000000000000000000000000,3,6910982596623503547349752,98.7283228089072,98.7283228089072,False,False
0x4D3f5FC464325015374386841df65af52a7C8912,bsc,Safe Luna,7,1000000000000000000,992519180439894561,1,985038360879789122,98.50383608797891,99.24627959766079,False,False
0x4D4b5F77bb3Fa033bB4071dDDb3326e9604CF3e5,bsc,FlokiKing,134,1000000000000000000000000,534727982550818796409247,1,66135433589152330579968,6.6135433589152335,12.368051747295091,True,True
0x4d4D0eADfd174e6c47282F53293Bbc0f91E239d2,bsc,Roxeanax,155,10000000000000000000000000,10000000000000000135130091,4,9116697722860545006108672,91.16697722860545,91.16697722860545,False,False
0x4d6a240CeaBD8Fa861eE24b7eC4d035445B113Dd,bsc,Blocery,59,1000000000000,1000000000000,1,994954580424,99.4954580424,99.4954580424,False,False
0x4d71e037b1879040814250710fC2A4F4af776144,bsc,GalaxyWarrior,131,10000000000000000000000000,5277313217320861409680111,1,517668795509568194478080,5.176687955095682,9.809324824808742,True,True
0x4D7C6F9C1280947614798c8Be6a7029CB5abf456,bsc,LONG,45,100000000000000000000000000,100000000000000000158668480,6,82716862769309548149735424,82.71686276930956,82.71686276930956,False,False
0x4D8C829c02585AA62D2bBAF562099bF749637580,bsc,India Coin,200,10000000000000000000000000000000,6228173958526410817540093640704,1,2188602555894973695922333024256,21.886025558949736,35.140356876171744,True,True
0x4D908BE4c4eC88D43389BF596431700925E8FB30,bsc,Baby Doge,111,1000000000000000000000000,500000550000000000000000,0,883773217266302479,8.837732172663024e-05,0.00017675444902336658,True,True
0x4da753b2eb74F9FBea9f15eC311F411FbC8cC308,bsc,NiceScore,200,100000000000000,93351433978682,1,84127125431343,84.127125431343,90.1187285998783,False,False
0x4Da8a288dFb9b7eFD42D5615146b318Eaf8dc84e,bsc,BVault,45,1000000000000000000,1000000000000000000,1,998443640045061931,99.84436400450619,99.84436400450619,False,False
0x4dB1931F0Ab9c30111973E961B2D9499238534B7,bsc,Waffle Project,163,1000000000000000000000,977240820124795118723,6,894953991652251323392,89.49539916522514,91.5796775187885,False,False
0x4DdA5ac45dFFa09620e42A124080CC7B944F2CB1,bsc,Xyelon,20,100000000000000,100000000000000,2,99881916378021,99.881916378021,99.881916378021,False,False
0x4dE3e586Ee10a89E82120B3ecA8b476Dbda9b600,bsc,Bola Coin,25,6000000000000000000000000,6000000000000000000000000,3,5990795980842493328800955,99.84659968070822,99.84659968070822,False,False
0x4DE739CB59f69AeaB050Cb6A08f4890a0F4a1Fa4,bsc,Wonder Lime,22,1000000000000000000000000000000000,1000000000000000021613529832357888,5,960458159686693024453633572339712,96.0458159686693,96.0458159686693,False,False
0x4DE82f21625701B56f0988F25651B33df4f520cd,bsc,Totocat,2,1000000000000000,973627815528269,1,947255631056538,94.7255631056538,97.29134849568548,False,False
0x4e2080bd9e1D3980224Fd931819FB8fB01055172,bsc,CumRocketInYourAnus,6,100000000000000000000000000000000000,100000000000000004133002687698436096,1,100000000000000008266005375396872192,100.0,100.0,False,False
0x4E3AdF7eCE6A1c6076FF1dfDAfe8dbD877b3D425,bsc,Defi Yield Token,30,1000000000000000000000000000000000,999999999999999989022316994494464,5,847526784032202819618395566112768,84.75267840322029,84.75267840322029,False,False
0x4e48f6eC35fbc4B0558d48882401f71926c91a82,bsc,Unlimited Division,42,100000000000000,100000000000000,1,98544933026063,98.54493302606299,98.54493302606299,False,False
0x4e58C806c8f1bA7021864688cFf3400fE8540203,bsc,MOONRISER,100,1000000000000000000000000000000000,975753854550883113997825807499345,1,948951286320859389495681998967798,94.89512863208593,97.25314246979221,False,False
0x4e5A11f9C405A7751bD0Cba892bf4265b1a19bd4,bsc,AuroraVault Token,15,100000000000000000000,100000000000000000000,1,99999999798818783268,99.99999979881878,99.99999979881878,False,False
0x4EA5A8593F4E6a5D022ddE468b6C81ad36CB643D,bsc,Milo CEO,26,1000000000000000000000000000,1000000000000000009861332992,5,865630032095140638957240320,86.56300320951406,86.56300320951406,False,False
0x4Ea6A743c1e2cFA1E15e1CD2db786B71CaaC1D7D,eth,ROCK,200,100000000000000000000000000,99999971443731903201978368,1,88618778107619908918444032,88.61877810761992,88.618803413843,False,False
0x4edd8276c79aC107f68f80c90Ba6F08792455Fbd,bsc,Neuralink,30,1000000000000000000000000000,999999999999999991644722304,4,941547505213231299922231296,94.15475052132312,94.15475052132312,False,False
0x4F2e51641C73948E23344b4cE92077EFA03E2200,bsc,Catex Token,2,1000000000000000,980956058302704,1,961912116605409,96.1912116605409,98.05863458040662,False,False
0x4F4A91e9125fB58bDcbBCA553A122451Ac63c764,bsc,StepSisDoge,80,1000000000000000000000000,524148861897487771321508,1,48297723557044064190590,4.8297723557044066,9.21450508968005,True,True
0x4f4dfe1F54a18f2894A75aCA3a8c1065C54F0ff3,bsc,TangYuan,27,1000000000000000000000000000,999999999999999989666245952,6,915077480963005965251117056,91.5077480963006,91.5077480963006,False,False
0x4f505dfbF4ffD223A4037e0B5A73C8fc4De8197A,bsc,Bullieverse,2,1000000000000000,1000000000000000,1,1000000000000001,100.00000000000011,100.00000000000011,False,False
0x4f8689185093Dcb4C74fC6feA42199F12f7d4B82,bsc,Atlas Protocol,2,1000000000000000,1000000000000000,1,1000000000000001,100.00000000000011,100.00000000000011,False,False
0x4f8B6c80063c4fF04867397b8A34708D2ba35259,bsc,Doge GAME,9,1000000000000,1000000000000,1,1000000000000,100.0,100.0,False,False
0x4FA5147A93e348bFdF54C35f64e6CA490f09b6c8,bsc,0xPepe,14,1000000000000000000,999999999999999970,1,999998782486791877,99.99987824867918,99.99987824867918,False,False
0x4fa5286280bE7C8c4CB609d41f45C3daBAC0caf7,bsc,Treasuare Hunt,34,100000000000000000000,100000000000000000000,1,99999999821406469181,99.99999982140648,99.99999982140648,False,False
0x4fCFED98eeE3F51300041EdBE5C8FBdD197Ee8f2,bsc,Green Grass Token,41,100000000000000,100000000000000,5,93416361022582,93.416361022582,93.416361022582,False,False
0x4fD57fCf70C51189699Dfb2EA17221cC1BAab027,bsc,SafePorn,86,1000000000000000000000000,524942157485649281539408,1,49879284647760978071040,4.987928464776098,9.50186300271084,True,True
0x4FD642a4AE3f666a1e6D2cA92B1bA67935C818Fe,bsc,One Switch,6,1000000000000000000,999999999999999995,2,999999999999999990,100.0,100.0,False,False
0x4Fd8fc837eeCc6851Cd0b419C87c1f327fE5E632,bsc,Nexus,11,1000000000000,1000000000000,1,999999999999,99.9999999999,99.9999999999,False,False
0x4Ff2286a884e8EBd8CD1Af4Fb0643b19891ccDDD,bsc,TBA,9,10000000000000000000,10000000000000000002,5,10000000000000000005,100.0,100.0,False,False
