token_address,chain,token_name,contract_name,verified,owner,creator,is_hidden_owner,is_proxy,is_sellable,is_hardcoded_owner,has_source_code,has_abi,total_snippets,mint_function_detected_number,ownership_renounced_number,is_honeypot_suspected_number,delayed_trading_detected_number,transfer_cooldown_detected_number,high_tax_detected_number,blacklist_or_whitelist_detected_number,trading_disabled_possible_number,other_suspicious_detected_number
0xbcE27eA3138dEB3D55Fd7Ae3a634ee417f42Aa26,bsc,LetAI,LetAI,True,0x05251a2b8d5ab7af9eccb9592979cf8f5862ea34,0x05251a2b8d5ab7af9eccb9592979cf8f5862ea34,False,False,True,False,True,True,45,3,2,4,0,1,32,3,0,0
0xbCe0c292A9c73AA5Ba822538532735a8770D1664,bsc,BullRunner,,False,,0xf31227692b7484aa587b9fba99092b9f348564a1,True,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xbd00c4cE51ee3b37DaA01cF0d8886deC37E2aE7D,bsc,Lampline,Token,True,0xdd297b6e8dbc3895d58d009977a637b76c8af2ba,0xdd297b6e8dbc3895d58d009977a637b76c8af2ba,False,False,True,False,True,True,16,1,1,0,0,0,13,1,0,0
0xbd7563B3151453125E0A643D11cE28BC19CE723B,bsc,Republic Of Mooners,,False,0x53c1eb19666ae5252e7c3c65185ebd821d368b63,0x53c1eb19666ae5252e7c3c65185ebd821d368b63,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xbD0F3DD58134FF9D062E1b122ea39cE362f0c31e,bsc,MisterFox,BEP20,True,0x000000000000000000000000000000000000dead,0xabcbf868ed4713336f97963cda131c296e190c7c,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0xbDc57D68daa6aC178D55f8F66759A3788737b406,bsc,BabyMoon,,False,,0x6b79a54b6d30e71eab11c1a05f0d5687b384c7ac,True,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xbe5e5669b63671439B0Fefe68ea4fe1D51F73Fd1,bsc,StepMomDoge,StepMomDoge,True,0x29d1bb45fe9ef59753cb59575e8c6adfb0e95e8d,0x29d1bb45fe9ef59753cb59575e8c6adfb0e95e8d,False,False,True,False,True,True,51,5,2,3,1,0,39,0,1,0
0xbe7a3eE31f47692A88427A307C8cE32256D3234d,bsc,SEFAP,,False,0x6fbe515cf3d13edacecbbd49b7aaf3c38e456066,0x6fbe515cf3d13edacecbbd49b7aaf3c38e456066,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xbe884cc778eeba0485703c1D103a0D676aD79a29,bsc,Meta Syber Coin,TestToken,True,0x7997e7cdbc7a6e0d3248cb39473750eb0fec575e,0x7997e7cdbc7a6e0d3248cb39473750eb0fec575e,False,False,True,False,True,True,19,0,1,0,0,0,15,3,0,0
0xbE131ECeFb471CF643819be9B12DFaDb116B8E1e,bsc,OVR COIN,Token,True,0x572a271982d62ddad9005fea7490c7fe3ed7b567,0x572a271982d62ddad9005fea7490c7fe3ed7b567,False,False,True,False,True,True,3,1,1,0,0,0,0,1,0,0
0xbE3447e908b1F5afe563a3DC536C30A1955990B8,bsc,Reptitle,,False,0x8821bd4f91e0296585ecd7318eb5cf9c0f5fc71c,0x8821bd4f91e0296585ecd7318eb5cf9c0f5fc71c,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xbE9385116fBbFf5fDbAeA0b52C3003B92bE7F81c,eth,Reaper,ReaperToken,True,,0xc5b8cd314dd78e2920b059ed8eee9da8020fc31b,True,False,False,False,True,True,0,0,0,0,0,0,0,0,0,0
0xBe68c0E062fdE7F0Ab1A5BcD0744449159f87dC1,bsc,Saveflygin,Token,True,0x68610139d7460c2f2a7afa7463fbbd79114ba662,0x68610139d7460c2f2a7afa7463fbbd79114ba662,False,False,True,False,True,True,16,1,1,0,0,0,13,1,0,0
0xbEb02E0e6D2e403aaCB92cF3F8D6163aFa464180,bsc,Legion Finance,,False,0x8ce9943a7c9cd3f972167c1c3071a0b58b5f4c6d,0x8ce9943a7c9cd3f972167c1c3071a0b58b5f4c6d,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xbeDD020D23659A095c16828a92766AfBC03B69dC,bsc,FlokiPad,,False,,0x0923abd69a3599ac7824570ba28584a9fd08df41,True,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xBf31E09fad1f375E65E6c109e3fb36a394c83edC,bsc,Crypto Royal,,False,0x4fcd7d01f2c2a6023a861a1b1b0cc89e58fa1fa3,0x4fcd7d01f2c2a6023a861a1b1b0cc89e58fa1fa3,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xBF0FB2a6959C3a2C96eb36cc321cF3b53A6cCC92,bsc,BearCoin,,False,,0x0923abd69a3599ac7824570ba28584a9fd08df41,True,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xBfA40C7C6f814dB85e3D0fCcCc72aD4CF496A1b9,bsc,Marmot,tokenNew,True,0x816c443fd6fb7e1a198a302cef7f8e68f7d218a8,0x816c443fd6fb7e1a198a302cef7f8e68f7d218a8,False,False,True,False,True,True,8,1,1,0,0,0,0,6,0,0
0xbfB9465c32D4b740734f3d2ad8Dc53c150e9C3A0,bsc,BitDoge DeFi,TestToken,True,0x554c3a4b34dd47553af9766463b39e87acff7746,0x554c3a4b34dd47553af9766463b39e87acff7746,False,False,True,False,True,True,19,0,1,0,0,0,15,3,0,0
0xbFEe826b2c9CcEc437993709e35e581628B5dCC8,bsc,HYPERLAUNCH,HYPERLAUNCH,True,,0x9cc0995fa271ab2ff8ca0ef0d95b4b7566fbb783,True,False,True,False,True,True,49,5,2,3,0,0,39,0,0,0
0xc0f8E5e2308764b25Fe6CB8EeC64672352183B15,bsc,Cat Finance,CatFinance,True,0x4ddcca971786361701fba8c28e4c6fceb8e6dbb0,0x4ddcca971786361701fba8c28e4c6fceb8e6dbb0,False,False,True,False,True,True,1,1,0,0,0,0,0,0,0,0
0xc0F7445C83086f5702e0C79b89C98CC76CAf8336,bsc,BGP COIN,Token,True,0x44f701d3a8ba2fe5d474169301fea4b4b4e6ddfd,0x44f701d3a8ba2fe5d474169301fea4b4b4e6ddfd,False,False,True,False,True,True,3,1,1,0,0,0,0,1,0,0
0xc1c95a34c484d2edFDA88109E8B96666D3305D09,bsc,SpaceChimp,SpaceChimp,True,,0x352be542ca69ce016ce5e9598f38f52edaea5876,True,False,True,False,True,True,3,2,1,0,0,0,0,0,0,0
0xc1cfCC5f89e51cB0802436D5577eCE6821a89568,bsc,RAKT COIN,Token,True,0x5be99b75a18ea195f3322aefd32455aa947732e1,0x5be99b75a18ea195f3322aefd32455aa947732e1,False,False,True,False,True,True,3,1,1,0,0,0,0,1,0,0
0xc1Dd93b00F88C61938F8AA3823718482DE7d295D,bsc,Lucretius,TestToken,True,0x781918e4763b247165621fa26775304aa4d798a2,0x781918e4763b247165621fa26775304aa4d798a2,False,False,True,False,True,True,19,0,1,0,0,0,15,3,0,0
0xc1F4772f7D00d5C0E710a8aDE32c84132D6cd829,bsc,DogeCove,DogeCove,True,,0xd56e0a7b4342b28ddf6ff77988f18305511d2756,True,False,True,False,True,True,28,3,1,0,0,0,24,0,0,0
0xc2dF5A72Fe06Ce0c8c575650CEa38BDbC3FB09db,bsc,EtherLand,,False,0x6da6104f0c0745b745ac7bf1ea09439e59feadb9,0x6da6104f0c0745b745ac7bf1ea09439e59feadb9,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xc3D9560DfAA0211e37ED02fAbf127c775DA1e736,bsc,Detratt,Token,True,0xc764864fa21bb9974b18def1701f9de334de69e8,0xc764864fa21bb9974b18def1701f9de334de69e8,False,False,True,False,True,True,16,1,1,0,0,0,13,1,0,0
0xc4A4c1bBEFe7a3B1ab492dBBD052aF4651213CA8,bsc,Alphabet,SpecialToken,True,0x2f032f8d7df11dc6f2a1a31d1e1719cb986ed3d5,0x2f032f8d7df11dc6f2a1a31d1e1719cb986ed3d5,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0xc5C5A150216687Fb636fdc5621bFB51265B0f2f5,bsc,RefundToken,SpecialToken,True,0x45c6784e276f3555d20dd020f282e9b4c2672221,0x45c6784e276f3555d20dd020f282e9b4c2672221,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0xc5d668850c1A5f25F4a5e972214805d4250359C9,bsc,NapNow,NapNow,True,0x51fb777ca44749e5f02395275416d403b0258dd6,0x51fb777ca44749e5f02395275416d403b0258dd6,False,False,False,False,True,True,65,7,2,3,0,0,53,0,0,0
0xc5d906f4FA9C3e16A7eeeF217520f2206f0D04AA,bsc,Total One,,False,0x344878185e8db76e270d0917dfca6fdb08fd405d,0x344878185e8db76e270d0917dfca6fdb08fd405d,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xc5eaDd09987486186ABf9E223d777572f1Ac41E1,bsc,GoldenCave,GoldenCave,True,0x05251a2b8d5ab7af9eccb9592979cf8f5862ea34,0x05251a2b8d5ab7af9eccb9592979cf8f5862ea34,False,False,True,False,True,True,42,3,2,4,0,1,32,0,0,0
0xc6A7ED7feaC47b1b5638767504C5E8D84db5d4F2,bsc,CRYPTON,,False,0x36d2366e726b03730a86ae7b7b9424443b837ad4,0x36d2366e726b03730a86ae7b7b9424443b837ad4,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xc6A65bE0Aa10afaCE49abcc374a84cfeb41A06Cd,bsc,Bad Cat Coin,BadCat,True,0x98c521531214ae92ad8b7ebaf035c024b14e156a,0x98c521531214ae92ad8b7ebaf035c024b14e156a,False,False,True,False,True,True,53,5,2,3,1,0,39,2,1,0
0xc7EE0E3976B83A1E1378f79B09b93b8075c19a95,bsc,THUNDER,,False,0x126b03a3d9e2a9f4df3e1d4fec8ad4f9844e38b0,0x126b03a3d9e2a9f4df3e1d4fec8ad4f9844e38b0,False,,False,,False,False,0,0,0,0,0,0,0,0,0,0
0xc08a505de5fD117293a4C9b0F02FB377e302451b,bsc,Perseverance,SpecialToken,True,0x864c0a6c4a0c1925a3b9379e3cf83c5e4fbcd796,0x864c0a6c4a0c1925a3b9379e3cf83c5e4fbcd796,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0xc9aDb0c07D855F180C6f29A8641da7F82B036023,bsc,ORZ COIN,Token,True,0x01f0560a7b4c366dde4ec9b295d310c83fe6e15d,0x01f0560a7b4c366dde4ec9b295d310c83fe6e15d,False,False,False,False,True,True,3,1,1,0,0,0,0,1,0,0
0xc9cEc2085E8e06B980b9D007380464152C2e6072,bsc,Morrys Qav,,False,0x4dba29aaa54606afe612ba2e8de09b57180fa95a,0x4dba29aaa54606afe612ba2e8de09b57180fa95a,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xc13F4F0F865bAc08F62654B57E38669EbC4747a3,eth,Creds,CREDS,True,0xb9b6856efd128294a912d584366448bc3d4ea979,0xb9b6856efd128294a912d584366448bc3d4ea979,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0xc16b3bF9eA7B94A64786A60BeE48094AF3C24e1c,bsc,Chocolate,ChocolateCoin,True,0x000000000000000000000000000000000000dead,0x36bb9bfd2605e6e4dd196f0c9202437784977713,False,False,True,False,True,True,49,5,2,3,0,0,39,0,0,0
0xc18a4675DD59Ee6Ac51825A6715cd6AedaeA53de,bsc,Stallnidvex,Token,True,0xb3df78bee8427ca4b5bfc726e0a2ef85e1e7ec4d,0xb3df78bee8427ca4b5bfc726e0a2ef85e1e7ec4d,False,False,True,False,True,True,16,1,1,0,0,0,13,1,0,0
0xc27dCE9437Ab8c3a99F9d68B5445d9f032cc9C12,bsc,PassiveJuice,PassiveJuice,True,0x05251a2b8d5ab7af9eccb9592979cf8f5862ea34,0x05251a2b8d5ab7af9eccb9592979cf8f5862ea34,False,False,True,False,True,True,45,3,2,4,0,1,32,3,0,0
0xc31eBB3A76E85596672dD1A833A8E3fE3aeB1f9C,bsc,Wonder Zone,,False,0xabd80beaa4d6d21deec61c21646482757ebe76af,0xabd80beaa4d6d21deec61c21646482757ebe76af,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xc35b0Cf96aCa1a5D59d693D188B1a0BcDCbd52C0,bsc,BetaPepe,BetaPepe,True,0x849ec186639fc61ccc192d70139396f7db1027f8,0x849ec186639fc61ccc192d70139396f7db1027f8,False,False,True,False,True,True,45,3,2,4,0,1,32,3,0,0
0xc49b7d1f0f489167a241A64dCABACD963370CB13,bsc,nemoverse,,False,0x9fb6706da71ac0c484ec465313c048f45f70fb69,0x9fb6706da71ac0c484ec465313c048f45f70fb69,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xc52F068F37DF54a142Ae81F51f61913E1917F204,bsc,CRA COIN,Token,True,0xc65a99d498663bb50be15d477b03cba4c5a0f7df,0xc65a99d498663bb50be15d477b03cba4c5a0f7df,False,False,True,False,True,True,3,1,1,0,0,0,0,1,0,0
0xc71DF8B193720a48Bb8F51c34eBAD4cFf86A8D86,bsc,Ryana Slide,,False,0x0e836fb26d8aa84521985a0c360a3ec0831afcd2,0x0e836fb26d8aa84521985a0c360a3ec0831afcd2,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xc79a21f9a4b87af5a475F6ae18Fb3B7CA0C8c877,bsc,Orbita Corp Token,,False,0x69ca0292c6270b0749f2d2260c8a82c1417d0af7,0x69ca0292c6270b0749f2d2260c8a82c1417d0af7,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xc82cbD2184412995F8B1b1597e01797B1492Df6a,bsc,Typerium,,False,0x7b0203b954dcc412237705bc4583c98266218a0f,0x7b0203b954dcc412237705bc4583c98266218a0f,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xc85E5CCc93C45d3117cE5CE01606eCcd5547d33c,bsc,Versity DeFi,TestToken,True,0x1a68910a01b7e17752a6493e49d834f0e40ba80f,0x1a68910a01b7e17752a6493e49d834f0e40ba80f,False,False,True,False,True,True,19,0,1,0,0,0,15,3,0,0
0xc094dDe1F42805026D482CE6BD5Fc607C1fF4Bb8,bsc,GOMOONCAT(CEO),SAFEMOONCEO,True,0xaf854ab7d792b214c53d1bef3808f0c034cece9f,0xaf854ab7d792b214c53d1bef3808f0c034cece9f,False,False,True,False,True,True,22,0,1,0,0,0,21,0,0,0
0xc154e3c8205D12dd6d3108C8ffC580A4bB5B0Cf3,bsc,CFM,Token,True,0x0c8e299b2f8e84802b50866ea0d6ec05dcc951d2,0x0c8e299b2f8e84802b50866ea0d6ec05dcc951d2,False,False,False,False,True,True,19,1,1,0,0,0,15,2,0,0
0xc222bfEBb374661492206f3b5cfbDFEe5c43C299,bsc,Alpaca,,False,,0x1b892943acd5cab0daa4667a316ab9aa8cd9facf,True,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xc244BBF8Fa931aF1BfA8B1De50d8C8cd7E5d000f,bsc,AIDIRT,AIDIRT,True,0xb2ad4a830e3a2b235a1fde1ef8b2242816508757,0xb2ad4a830e3a2b235a1fde1ef8b2242816508757,False,False,True,False,True,True,45,3,2,4,0,1,32,3,0,0
0xc261e9aD5A78E834Ff42F26F14E75F179dC5eb44,bsc,Trillioner,SpecialToken,True,0xff30b9897c213f469a103ab269d4364174a7f1bc,0xff30b9897c213f469a103ab269d4364174a7f1bc,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0xc0270Eb749a082c857a8D7924052197933ACF146,bsc,CBO,,False,0x6fbe515cf3d13edacecbbd49b7aaf3c38e456066,0x6fbe515cf3d13edacecbbd49b7aaf3c38e456066,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xc429b13814C058798c11C2d67ED00D610640656E,bsc,NowPayments Token,TestToken,True,0x554c3a4b34dd47553af9766463b39e87acff7746,0x554c3a4b34dd47553af9766463b39e87acff7746,False,False,True,False,True,True,19,0,1,0,0,0,15,3,0,0
0xc490D637251020dE71ac85C1fCE989568B9833AD,bsc,Mstrolax,Token,True,0x50c97ed57cc501cd4732c40349cbc038c2297761,0x50c97ed57cc501cd4732c40349cbc038c2297761,False,False,True,False,True,True,16,1,1,0,0,0,13,1,0,0
0xc500A1Ac921DE3597156F67BCDe829650806319B,bsc,Reptitle,,False,0xdf0ea4ce149a1b04900595a037886a2c48735f00,0xdf0ea4ce149a1b04900595a037886a2c48735f00,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xc674DdE009236bAf5BD8EB766365e4f3A5F04CCA,bsc,Compliance Dao,SpecialToken,True,0x3dca184c536460cefc2b511f65fbb45c0c5613b2,0x3dca184c536460cefc2b511f65fbb45c0c5613b2,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0xc760D3b6EC993c5d27bBE6C59ebb0ecf82f40fD5,bsc,REDFALCON,,False,0x6fbe515cf3d13edacecbbd49b7aaf3c38e456066,0x6fbe515cf3d13edacecbbd49b7aaf3c38e456066,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xc0906A115Aa51d094EB6968Dd71CefCFDbF5d3a8,bsc,SatoshiSickiemoto,SatoshiSickiemoto,True,0x7f730a7df27a5e2c7b4934b0f4616f34dc1dc5a1,0x7f730a7df27a5e2c7b4934b0f4616f34dc1dc5a1,False,False,True,False,True,True,51,5,2,3,1,0,39,0,1,0
0xc0946C4eD0A4fe6699229e07a502975f3D5dc41e,bsc,QuantumVortex Token,,False,0x687b7b3be51477157eb57a5fbd1d5aece7c360bf,0x687b7b3be51477157eb57a5fbd1d5aece7c360bf,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xc7396EabBE7B7c4046E6d963F98F95Db0743580a,bsc,Safu Inu,SafuInu,True,0x10316ffdfdba52a244c8461c7dfda420bcf7538b,0x10316ffdfdba52a244c8461c7dfda420bcf7538b,False,False,True,False,True,True,65,7,2,3,0,0,53,0,0,0
0xc106364Da4507DF5361179476CFCb6beD54971D1,bsc,Bornaka ,Token,True,0xae92d7112895a9470b0b345081b9c1302498aae7,0xae92d7112895a9470b0b345081b9c1302498aae7,False,False,True,False,True,True,19,1,1,0,0,0,15,2,0,0
0xc128408C3902fD45a4466e5E4Ed3a6726A9C8F63,bsc,ByteBurst,,False,0x3f7dcd8002b6f5b4160a15b031336006017adbfe,0x3f7dcd8002b6f5b4160a15b031336006017adbfe,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xc44777A36DD16f814fec24Ea384F40F64De1b139,bsc,Exverse,ERC20Token,True,0x8104b8b11bd85856379af33babf58164915995e4,0x8104b8b11bd85856379af33babf58164915995e4,False,False,True,False,True,True,9,1,2,0,0,0,0,6,0,0
0xc49057931204aFcfE3cB2D6472B3cd9725913fcb,bsc,Retro Tapes,,False,0xfa3beaa9bce2b33179e711bd3e311ee0e7cb8a0a,0xfa3beaa9bce2b33179e711bd3e311ee0e7cb8a0a,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xc5018696eD68fe0FAb1c6E09924E345Bdf623061,bsc,New Cake,,False,0x55a49f2bfa51ce1acea2507683d866cceeaa713b,0x55a49f2bfa51ce1acea2507683d866cceeaa713b,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xc52628676CCE6981aEe40CCD73629130A9Db8D43,bsc,CELIO TOKEN,CELIOTOKEN,True,0x989d0671c622ed8049042ed41561fc5c2cb652ea,0x989d0671c622ed8049042ed41561fc5c2cb652ea,False,False,True,False,True,True,5,3,2,0,0,0,0,0,0,0
0xc632782CDCcBD4257663bbc0897a5A07C7654c4B,bsc,HAZELNUT FINANCE,,False,0xcd08f7b1bb1050d40c8d7e5f6043dc9bed38e5ec,0xcd08f7b1bb1050d40c8d7e5f6043dc9bed38e5ec,False,,False,,False,False,0,0,0,0,0,0,0,0,0,0
0xc73762646f659A94234EcA944e436C7115BAd106,bsc,Minu,ERC20Token,True,0x1b93a2b041c61b575502ad9c006cf93545fbade7,0x1b93a2b041c61b575502ad9c006cf93545fbade7,False,False,True,False,True,True,9,1,2,0,0,0,0,6,0,0
0xc890936E63d91b724d654D6093b7399143c99B45,bsc,Oyster Chain,,False,0x98199c13b43384550c4646a087800b2a00c8813e,0x98199c13b43384550c4646a087800b2a00c8813e,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xc917159f17Ac72C2B7291561aD565eb094131b6b,bsc,KenChain,,False,0x6fbe515cf3d13edacecbbd49b7aaf3c38e456066,0x6fbe515cf3d13edacecbbd49b7aaf3c38e456066,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xC0B61f4C4ac8af1286D248c3628072a7dcB28813,bsc,MrsClausBNB,MrsClausBNB,True,0x1c9be36659def2c9a2a2b202795d35411cbc0799,0x1c9be36659def2c9a2a2b202795d35411cbc0799,False,False,True,False,True,True,63,5,2,3,0,0,53,0,0,0
0xC1fCe0ed2a27B19d8F7eD6B8007Bf6Cb39b042c7,bsc,Aurum Protocol,Aurum,True,0x825c2e7f5e43ad81a2fc996df1015da974187a59,0x825c2e7f5e43ad81a2fc996df1015da974187a59,False,False,True,False,True,True,53,5,2,3,1,0,39,2,1,0
0xC2bC322D78a8CAf843fB849bb95A7719fF9337dA,bsc,MoonShot,MoonShot,True,0x952c9772fdbc0c1874e5c89f6565cd35bf7d27c1,0x952c9772fdbc0c1874e5c89f6565cd35bf7d27c1,False,False,True,False,True,True,63,5,2,3,0,0,53,0,0,0
0xC2C498d032876AbFaA04c22D0Af9DbeBcaf67437,bsc,dGestify,,False,0x69ca0292c6270b0749f2d2260c8a82c1417d0af7,0x69ca0292c6270b0749f2d2260c8a82c1417d0af7,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xC2ED94cf7E8F4862725130d520B20Ca3a07b5CE8,bsc,Enigma,,False,0xf3b08ad4a6ae70b1e59bf9a33064db30433a97bf,0xf3b08ad4a6ae70b1e59bf9a33064db30433a97bf,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xC3b8C096aB5197CDC80dfD2F4728A850aD5B709c,bsc,TermoOftend,,False,0x63c91fe38d04c5240add54da57e1613e5bc1c8c5,0x63c91fe38d04c5240add54da57e1613e5bc1c8c5,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xC3Dede613653B4A685e76A6aF3BF3AB4594c73a9,bsc,Destinus Protocol,,False,0x624be9bc11e8fada9649378922195bc459ce405a,0x624be9bc11e8fada9649378922195bc459ce405a,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xC3f2d50175940a0A4128113ba80e3CD4D84739db,bsc,MoonCheese Finance,ST_Basic_Token,True,0x1fd25b1eac096d02bf686a8622c5362dd0876775,0x1fd25b1eac096d02bf686a8622c5362dd0876775,False,False,True,False,True,True,2,1,1,0,0,0,0,0,0,0
0xC4CadA8F6FC24e2d5F9c2057fEa776efd3679856,bsc,KTVR COIN,Token,True,0x4a15a7a103554ac6c793e943f08477e39a1bd681,0x4a15a7a103554ac6c793e943f08477e39a1bd681,False,False,False,False,True,True,3,1,1,0,0,0,0,1,0,0
0xC5aB65CFA94484F35873ea2170F29EE7Fd49B617,bsc,TriumphX,TestToken,True,0x6755662c92ce03aab62d43118ca64c742129fe19,0x6755662c92ce03aab62d43118ca64c742129fe19,False,False,True,False,True,True,19,0,1,0,0,0,15,3,0,0
0xC5c6b65D374c996Ae7124f3681D8eF1929081667,bsc,TeleWin,,False,,0x9dbdb39370043f6719a84ef42963f705c6523261,True,,False,,False,False,0,0,0,0,0,0,0,0,0,0
0xC6b64eDae8bD1d1cd643f73a8AE7f89968924442,bsc,Spiderman,,False,,0x6b79a54b6d30e71eab11c1a05f0d5687b384c7ac,True,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xC8fB1B5Be722A3649B90a45e79490F9c89E6A60a,bsc,SHIBANEO,ShibaNEO,True,,0xdfd84930180e47bf7a2e39f79134a9623dc806fd,True,False,True,False,True,True,50,5,2,3,0,0,40,0,0,0
0xC9F1773567fD8247b70741dC6D2129Fe8EC8190a,bsc,BoredApe Moon,,False,,0x56decb8a565d64e5ec303d225f9569a23e9c34ae,True,,False,,False,False,0,0,0,0,0,0,0,0,0,0
0xC12FB3704Ee2838d9631e8374dE918C4344944b7,bsc,Dogemoon,DOGEMOON,True,0x9ec43ba5403764be5db7cc6a75c3b19a003baf6a,0x9ec43ba5403764be5db7cc6a75c3b19a003baf6a,False,False,True,False,True,True,49,5,2,3,0,0,39,0,0,0
0xC23a8B8E76B21d2C01e43f08050f6FBCE28663A9,bsc,Peace Floki,web3,True,0x2a5891a653c3614d0fbeb56233dfaaf734dd706d,0x2a5891a653c3614d0fbeb56233dfaaf734dd706d,False,False,True,False,True,True,53,5,2,3,1,0,39,2,1,0
0xC28C6faAbb9EC75240784A59F8F5404829A8b670,bsc,BitDAO,,False,0xc18e35d07de7bd927e5137260a920073bc588d88,0xc18e35d07de7bd927e5137260a920073bc588d88,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xC41C9c74af1887fe05650dA5D4cFe60f633a47D3,bsc,Dinopolis,,False,0x0824ab93044717414ba66024b3caee677f63e1cc,0x0824ab93044717414ba66024b3caee677f63e1cc,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xC48a99659aCa44B4aad14211aD8bf12b91A76c7e,bsc,Cryptonite,,False,0xb8947104a3e0fabad225b1d86f7ebef8b6488213,0xb8947104a3e0fabad225b1d86f7ebef8b6488213,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xC51fA90a886D9510716f0227195234a5f2Cd537D,bsc,FINECORP,SpecialToken,True,0xcf4c498899253b5530f47483354f12815c442c6c,0xcf4c498899253b5530f47483354f12815c442c6c,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0xC71fB72F9113F9BaB06F31b0064626d13824EFa1,bsc,Tech Crunch,,False,0x624be9bc11e8fada9649378922195bc459ce405a,0x624be9bc11e8fada9649378922195bc459ce405a,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xC72a66A6b2F4C0C1935dEAeb0DbE2Fa65Ab2f297,bsc,Shiba Toby,BuyBackToken,True,0xed3f3e8bbc106fb160157240f38c424bdff0de02,0xed3f3e8bbc106fb160157240f38c424bdff0de02,False,False,True,False,True,True,54,5,2,3,0,0,44,0,0,0
0xC80c97B6D42860Cc78A2E12201aEbD448b9a94bB,bsc,BEFE,ERC20Token,True,0x7a1d17c90089ef78e798831eaa95c5242fe3c584,0x7a1d17c90089ef78e798831eaa95c5242fe3c584,False,False,True,False,True,True,9,1,2,0,0,0,0,6,0,0
0xC98E5e5e209aA40801F867985b498fcAF084c699,bsc,Suleyman Cakır,CoinToken,True,0xe070ac4b39f9d203b1d4aae4ab7f4831aaf90682,0xe070ac4b39f9d203b1d4aae4ab7f4831aaf90682,False,False,False,False,True,True,21,0,1,0,0,0,20,0,0,0
0xC397a187A780BFBF0bdDB9F66674607a5BBFe12d,bsc,BORT COIN,Token,True,0xe1c360252b4cfa3dd79c5f1303fdad740a25be54,0xe1c360252b4cfa3dd79c5f1303fdad740a25be54,False,False,False,False,True,True,3,1,1,0,0,0,0,1,0,0
0xC533C3DBE8d8fF7eAc01274136CC29164BE9307c,bsc,United,UNT,True,0xa1f8079222ec8047c1a79a9e493a4d1cea83e7a2,0xa1f8079222ec8047c1a79a9e493a4d1cea83e7a2,False,False,True,False,True,True,2,1,1,0,0,0,0,0,0,0
0xC565Cb9dfB750E3dbB038f1c227CA6D67f85bC72,bsc,Swarm,,False,0xf6f65713bfffabdc50ef07a29bfed215c5175fa0,0xf6f65713bfffabdc50ef07a29bfed215c5175fa0,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0xC725a4bf59b24e6E37D5bd411cadce452BDd7330,bsc,Grok Girl,ERC20Token,True,0xe29b79f62176094623fc484dd5bd1af9fc8ddc4d,0xe29b79f62176094623fc484dd5bd1af9fc8ddc4d,False,False,True,False,True,True,9,1,2,0,0,0,0,6,0,0
